fproceso,subdepto,qfabrica,pares,vcestil,requiere,meta,ndepto
03/05/2017,"PREPARADO",1,7,"13275",T,4000,"PREPARADO1"
03/05/2017,"PREPARADO",1,200,"18298",T,4000,"PREPARADO1"
03/05/2017,"PREPARADO",1,372,"18312",T,4000,"PREPARADO1"
03/05/2017,"PREPARADO",1,36,"20003",T,4000,"PREPARADO1"
03/05/2017,"PREPARADO",1,314,"60251",T,4000,"PREPARADO1"
03/05/2017,"PREPARADO",1,213,"60253",T,4000,"PREPARADO1"
03/05/2017,"PREPARADO",1,362,"75015",T,4000,"PREPARADO1"
03/05/2017,"PREPARADO",1,220,"8043",T,4000,"PREPARADO1"
03/05/2017,"PREPARADO",1,157,"8060",T,4000,"PREPARADO1"
03/05/2017,"PREPARADO",1,46,"90081",T,4000,"PREPARADO1"
03/05/2017,"PREPARADO",1,8,"9167",T,4000,"PREPARADO1"
08/04/2017,"FAMILIA",4,0,"",T,350,""
01/05/2017,"CORTE",2,0,"",T,4000,""
01/05/2017,"FAMILIA",1,0,"",T,713,""
01/05/2017,"FAMILIA",2,0,"",T,681,""
01/05/2017,"FAMILIA",4,0,"",T,610,""
01/05/2017,"FAMILIA",5,0,"",T,506,""
01/05/2017,"FAMILIA",6,0,"",T,539,""
01/05/2017,"MONTADO",1,0,"",T,1000,""
01/05/2017,"MONTADO",2,0,"",T,1000,""
01/05/2017,"MONTADO",3,0,"",T,1000,""
01/05/2017,"MONTADO",4,0,"",T,1000,""
01/05/2017,"PISOS",1,0,"",T,2000,""
01/05/2017,"PISOS",2,0,"",T,2000,""
01/05/2017,"PLANTAS",1,0,"",T,4000,""
01/05/2017,"PREPARADO",1,0,"",T,4000,""
